CNES - Recursos Físicos - Hospitalar - Leitos de internação - Brasil
Quantidade existente por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"411060 IPORA";31;31;31;31;31;31;31;31;31;31;31;31
"411070 IRATI";215;215;215;215;215;215;215;215;215;215;215;215
"411080 IRETAMA";19;19;19;19;19;19;19;19;19;19;19;19
"411095 ITAIPULANDIA";25;25;25;25;25;25;25;25;25;25;25;25
"411100 ITAMBARACA";21;21;21;21;21;21;21;21;21;21;21;21
"411125 ITAPERUCU";34;34;34;34;34;34;34;34;34;34;34;34
"411130 ITAUNA DO SUL";17;17;17;17;17;17;17;17;17;17;17;17
"411140 IVAI";16;16;16;16;16;16;16;16;16;16;16;16
"411150 IVAIPORA";211;211;211;211;211;211;211;211;201;201;201;201
"411170 JABOTI";18;18;18;18;18;18;18;18;18;18;18;18
"411180 JACAREZINHO";117;117;117;117;119;119;119;119;119;119;119;119
"411190 JAGUAPITA";28;28;28;28;28;28;28;28;28;28;28;28
"411200 JAGUARIAIVA";71;71;71;71;71;71;71;71;71;71;71;71
"411210 JANDAIA DO SUL";361;361;361;361;361;361;361;361;361;361;361;361
"411240 JAPURA";19;19;19;19;19;19;19;19;19;19;19;19
"411250 JARDIM ALEGRE";23;23;23;23;23;23;23;23;23;23;23;23
"411275 JESUITAS";34;34;34;34;34;34;34;34;34;34;34;34
"411280 JOAQUIM TAVORA";31;31;31;31;31;31;31;31;31;31;31;31
"411290 JUNDIAI DO SUL";14;14;14;14;14;14;14;14;14;14;14;14
"411300 JUSSARA";18;18;18;18;18;18;18;18;18;18;18;18
"411310 KALORE";23;23;23;23;23;23;23;23;23;23;23;23
"411320 LAPA";146;146;146;146;152;152;152;152;152;152;152;152
"411330 LARANJEIRAS DO SUL";117;117;117;117;117;117;117;117;117;117;117;127
"411345 LINDOESTE";20;20;20;20;20;20;20;20;20;20;20;20
"411350 LOANDA";138;138;138;138;138;138;138;138;138;138;138;138
"411370 LONDRINA";1927;1948;1948;1960;1916;2101;2105;2105;2103;2105;2116;2116
"411375 LUNARDELLI";29;29;29;29;29;29;29;29;29;29;29;29
"411380 LUPIONOPOLIS";16;16;16;16;16;16;16;16;16;16;16;16
"411390 MALLET";39;39;39;39;39;39;39;39;39;39;39;39
"411400 MAMBORE";14;14;14;14;14;14;14;14;14;14;14;14
"411420 MANDAGUARI";80;80;80;80;80;80;80;80;80;80;80;80
"411430 MANDIRITUBA";46;46;46;46;46;46;46;46;46;46;46;46
"411440 MANGUEIRINHA";59;59;59;59;59;59;59;59;59;59;69;69
"411450 MANOEL RIBAS";32;32;32;32;32;32;32;32;32;32;32;32
"411460 MARECHAL CANDIDO RONDON";76;76;76;100;100;102;102;107;107;107;107;107
"411470 MARIA HELENA";1;1;1;1;1;1;1;1;1;1;1;1
"411480 MARIALVA";-;-;-;-;-;-;-;23;23;23;23;23
"411500 MARILENA";23;23;23;23;23;23;23;23;23;23;23;23
"411520 MARINGA";1556;1556;1556;1556;1494;1494;1472;1550;1542;1549;1553;1574
"411535 MARIPA";2;2;2;2;2;2;2;2;2;2;2;2
"411540 MARMELEIRO";12;12;12;12;12;12;12;12;12;12;12;12
"411550 MARUMBI";21;21;21;21;21;21;21;21;21;21;21;21
"411560 MATELANDIA";48;48;48;48;48;48;48;48;48;48;48;48
"411570 MATINHOS";12;12;12;10;10;10;10;10;10;10;10;10
"411580 MEDIANEIRA";120;120;120;120;120;120;120;120;120;120;120;120
"411600 MIRASELVA";10;10;10;10;10;10;10;10;10;10;10;10
"411605 MISSAL";36;36;36;36;36;36;36;36;36;36;36;36
"411620 MORRETES";18;18;18;18;18;18;18;18;18;18;18;18
"411670 NOVA AURORA";50;50;50;50;50;50;50;50;50;50;50;50
"411680 NOVA CANTU";22;22;21;21;21;21;21;21;21;21;21;21
"411690 NOVA ESPERANCA";35;35;35;35;35;35;35;35;35;35;35;35
"411695 NOVA ESPERANCA DO SUDOESTE";12;12;12;12;12;12;12;12;12;12;12;12
"411700 NOVA FATIMA";16;16;16;16;16;16;16;16;16;16;16;16
"411710 NOVA LONDRINA";33;33;33;33;33;33;33;33;33;33;33;33
"411720 NOVA OLIMPIA";16;16;16;16;16;16;16;16;16;16;16;16
"411722 NOVA SANTA ROSA";19;19;19;19;19;19;19;19;19;19;19;19
"411727 NOVA TEBAS";49;49;49;49;49;49;49;49;49;49;49;49
"411730 ORTIGUEIRA";11;11;11;11;11;11;11;11;11;11;11;11
"411750 PAICANDU";32;32;32;23;23;23;23;23;23;23;23;23
"411760 PALMAS";91;91;91;91;91;91;91;91;91;91;91;91
"411770 PALMEIRA";36;36;36;36;36;36;36;36;36;36;36;36
"411790 PALOTINA";68;68;68;68;68;68;68;68;68;68;68;68
"411820 PARANAGUA";199;199;199;201;176;176;188;188;196;196;196;196
"411830 PARANAPOEMA";5;5;5;5;5;5;5;5;5;5;5;5
"411840 PARANAVAI";207;207;207;207;207;207;207;207;207;207;207;207
"411845 PATO BRAGADO";20;20;20;20;20;20;20;20;20;20;20;20
"411850 PATO BRANCO";272;272;272;272;282;286;289;303;303;303;303;303
"411890 PEROLA";21;21;21;21;21;21;21;21;21;21;21;21
"411910 PIEN";53;53;53;62;62;62;62;62;62;62;62;62
"411915 PINHAIS";255;255;255;255;255;255;255;255;255;255;255;255
"411920 PINHALAO";33;33;33;33;33;33;33;33;33;33;33;33
"411930 PINHAO";-;-;-;-;-;114;121;78;78;78;78;78
"411940 PIRAI DO SUL";18;18;18;18;18;18;18;18;18;18;18;18
"411950 PIRAQUARA";723;723;723;723;723;723;723;723;723;723;723;723
"411960 PITANGA";89;89;89;89;89;89;89;89;89;89;89;99
"411970 PLANALTINA DO PARANA";12;12;12;12;12;12;12;12;12;12;12;12
"411980 PLANALTO";42;42;42;42;42;42;42;42;42;42;42;42
"411990 PONTA GROSSA";682;682;682;730;770;782;782;782;782;782;782;782
"411995 PONTAL DO PARANA";2;2;2;2;2;2;2;2;2;2;2;2
"412000 PORECATU";31;31;31;31;31;31;31;31;31;31;23;23
"412020 PORTO RICO";10;10;10;10;10;10;10;10;10;10;10;10
"412033 PRADO FERREIRA";20;20;20;20;20;20;20;20;20;20;20;20
"412035 PRANCHITA";39;39;39;39;39;39;39;39;39;39;39;39
"412050 PRIMEIRO DE MAIO";10;10;10;10;10;10;10;10;10;10;10;10
"412060 PRUDENTOPOLIS";125;125;125;125;125;125;125;125;125;125;125;135
"412070 QUATIGUA";28;28;28;28;28;28;28;28;28;28;28;28
"412085 QUATRO PONTES";-;-;-;1;1;1;1;1;1;1;1;1
"412090 QUEDAS DO IGUACU";45;45;45;45;45;45;45;43;43;43;43;43
"412100 QUERENCIA DO NORTE";27;27;27;27;27;27;27;27;27;27;27;27
"412120 QUITANDINHA";25;25;25;25;25;25;25;25;25;25;25;24
"412130 RANCHO ALEGRE";16;16;16;16;16;16;16;16;16;16;16;16
"412140 REALEZA";-;-;-;-;-;-;-;-;-;-;-;20
"412150 REBOUCAS";56;56;56;56;56;56;56;56;56;56;56;56
"412180 RIBEIRAO CLARO";54;54;54;54;54;54;54;54;54;54;54;54
"412190 RIBEIRAO DO PINHAL";49;51;51;51;51;51;51;51;51;51;51;51
"412200 RIO AZUL";55;55;55;55;55;55;55;55;55;55;55;55
"412220 RIO BRANCO DO SUL";30;30;30;30;30;30;30;30;30;30;30;30
"412230 RIO NEGRO";40;40;40;40;40;40;40;40;40;40;40;40
"412240 ROLANDIA";246;246;246;246;246;246;246;246;246;246;246;246
"412250 RONCADOR";32;32;32;32;32;32;32;32;32;32;32;32
"412260 RONDON";29;29;29;29;29;29;29;29;29;29;29;29
"412265 ROSARIO DO IVAI";20;20;20;20;20;20;20;20;20;20;20;20
"412290 SALTO DO ITARARE";16;16;16;16;16;16;16;16;16;16;16;16
"412310 SANTA AMELIA";15;15;15;15;15;15;15;15;15;15;15;15
"412350 SANTA HELENA";27;27;27;27;27;27;27;44;44;44;48;48
"412370 SANTA ISABEL DO IVAI";27;27;27;27;27;27;27;27;27;27;27;27
"412380 SANTA IZABEL DO OESTE";50;50;50;50;50;50;50;50;50;50;50;50
"412390 SANTA MARIANA";40;40;40;40;40;40;40;40;40;40;40;40
"412400 SANTANA DO ITARARE";20;20;20;20;20;20;20;20;20;20;20;20
"412410 SANTO ANTONIO DA PLATINA";163;163;163;163;163;163;163;163;163;163;163;163
"412420 SANTO ANTONIO DO CAIUA";10;10;10;10;10;10;10;10;10;10;10;10
"412430 SANTO ANTONIO DO PARAISO";10;10;10;10;10;10;10;10;10;10;10;10
"412440 SANTO ANTONIO DO SUDOESTE";28;28;28;28;28;28;28;28;28;28;28;28
"412460 SAO CARLOS DO IVAI";17;17;16;16;16;16;16;16;16;16;16;16
"412470 SAO JERONIMO DA SERRA";20;20;20;20;20;20;20;20;20;20;20;20
"412490 SAO JOAO DO CAIUA";17;17;17;17;17;17;17;17;17;17;17;17
"412500 SAO JOAO DO IVAI";18;18;18;18;18;18;18;18;18;18;18;18
"412510 SAO JOAO DO TRIUNFO";25;25;25;25;25;25;25;25;25;25;25;25
"412535 SAO JORGE DO PATROCINIO";22;22;22;22;22;22;22;22;22;22;22;22
"412540 SAO JOSE DA BOA VISTA";18;18;18;18;18;18;18;18;18;18;18;18
"412545 SAO JOSE DAS PALMEIRAS";22;22;22;22;22;22;22;22;22;22;22;22
"412550 SAO JOSE DOS PINHAIS";169;169;169;169;169;169;183;183;183;184;184;184
"412560 SAO MATEUS DO SUL";50;50;50;50;50;50;50;50;50;50;50;50
"412570 SAO MIGUEL DO IGUACU";363;363;363;363;363;363;363;286;286;286;286;286
"412580 SAO PEDRO DO IVAI";25;25;25;25;25;25;25;25;25;25;25;25
"412600 SAO SEBASTIAO DA AMOREIRA";8;8;8;8;8;8;8;8;8;8;8;8
"412620 SAPOPEMA";31;31;31;31;31;31;31;31;31;31;31;31
"412625 SARANDI";152;152;152;152;152;152;152;152;152;152;152;169
"412640 SERTANEJA";23;23;23;23;23;23;23;23;23;23;23;23
"412650 SERTANOPOLIS";16;16;16;16;16;16;16;16;16;16;16;16
"412660 SIQUEIRA CAMPOS";54;54;54;54;54;54;54;54;54;54;54;54
"412667 TAMARANA";5;5;5;5;5;5;5;5;5;5;5;5
"412670 TAMBOARA";9;9;9;9;9;9;9;9;9;9;9;9
"412690 TAPIRA";7;7;7;7;7;7;7;7;7;7;7;7
"412700 TEIXEIRA SOARES";5;5;5;5;5;5;5;5;5;5;5;5
"412710 TELEMACO BORBA";207;207;207;207;207;207;287;287;287;207;287;287
"412720 TERRA BOA";62;62;63;63;63;63;63;63;63;63;63;63
"412730 TERRA RICA";31;31;31;32;32;32;32;32;32;32;32;32
"412750 TIBAGI";30;30;30;30;16;16;16;16;16;16;16;16
"412760 TIJUCAS DO SUL";16;16;16;16;16;16;16;19;19;19;19;19
"412770 TOLEDO";359;359;359;359;359;359;359;365;365;365;365;365
"412780 TOMAZINA";66;66;66;66;66;66;66;66;66;66;66;66
"412785 TRES BARRAS DO PARANA";34;34;34;34;34;34;34;34;34;34;34;34
"412788 TUNAS DO PARANA";6;6;6;6;6;6;6;6;6;6;6;6
"412790 TUNEIRAS DO OESTE";22;22;22;22;22;22;22;22;22;22;22;22
"412796 TURVO";53;53;53;53;53;53;53;49;49;49;49;59
"412800 UBIRATA";106;106;106;106;106;106;106;106;106;106;106;106
"412810 UMUARAMA";691;691;691;691;691;691;691;691;691;685;685;685
"412820 UNIAO DA VITORIA";260;260;260;260;260;260;260;260;260;260;268;268
"412840 URAI";48;48;48;48;48;48;48;48;48;48;48;48
"412850 WENCESLAU BRAZ";50;50;50;50;50;50;50;50;50;50;50;50
"412855 VERA CRUZ DO OESTE";27;27;27;27;27;27;27;27;27;27;27;27
"412860 VERE";20;20;20;20;20;20;20;20;20;20;20;20
"412863 DOUTOR ULYSSES";4;4;4;4;4;4;4;4;4;4;4;4
"420010 ABELARDO LUZ";42;42;42;42;42;42;42;42;42;42;42;42
"420020 AGROLANDIA";32;32;30;30;30;30;30;30;30;30;20;20
"420040 AGUA DOCE";31;31;31;31;31;31;31;54;54;50;30;30
"420070 ALFREDO WAGNER";27;27;28;28;28;28;28;28;28;28;28;28
"420090 ANGELINA";45;45;45;45;45;45;45;45;43;43;43;43
"420100 ANITA GARIBALDI";36;40;40;40;40;51;51;51;51;50;50;50
"420110 ANITAPOLIS";43;43;43;43;43;43;43;43;43;43;43;43
"420127 ARABUTA";23;23;23;23;23;23;23;23;23;23;23;23
"420140 ARARANGUA";121;121;121;121;121;121;121;121;121;121;121;121
"420150 ARMAZEM";36;36;36;36;42;42;42;30;30;30;30;30
"420160 ARROIO TRINTA";22;22;22;22;22;22;22;22;22;22;22;22
"420190 AURORA";14;14;14;14;14;14;-;-;-;-;-;-
"420200 BALNEARIO CAMBORIU";304;304;304;304;304;304;304;322;295;295;295;295
"420220 BENEDITO NOVO";2;2;2;2;2;2;2;2;2;2;2;2
"420230 BIGUACU";63;63;63;63;63;63;63;63;63;63;63;63
"420240 BLUMENAU";759;741;741;743;762;762;762;762;762;762;766;766
"420250 BOM JARDIM DA SERRA";14;14;14;14;4;4;4;4;4;4;4;4
"420260 BOM RETIRO";50;50;50;50;50;50;50;50;50;50;50;50
"420280 BRACO DO NORTE";65;65;65;65;65;65;65;65;65;65;65;65
"420290 BRUSQUE";313;313;313;321;321;321;321;329;329;329;329;329
"420300 CACADOR";97;97;97;97;97;97;102;102;102;102;102;102
"420310 CAIBI";20;20;20;20;20;22;22;22;22;22;22;22
"420320 CAMBORIU";166;166;166;166;166;166;166;166;166;133;133;133
"420330 CAMPO ALEGRE";30;30;30;30;30;30;30;30;30;30;30;30
"420340 CAMPO BELO DO SUL";29;29;29;29;29;29;29;29;29;29;29;29
"420350 CAMPO ERE";45;45;45;45;45;45;45;45;45;45;45;45
"420360 CAMPOS NOVOS";76;76;76;76;76;76;76;76;76;76;76;76
"420370 CANELINHA";18;18;18;18;18;18;18;18;10;10;10;10
"420380 CANOINHAS";76;76;76;76;76;76;76;76;76;76;76;76
"420390 CAPINZAL";63;63;63;63;63;63;63;63;63;63;63;63
"420400 CATANDUVAS";33;33;33;33;33;33;33;33;33;33;33;33
"420410 CAXAMBU DO SUL";27;27;27;27;27;27;27;27;27;27;27;27
"420420 CHAPECO";424;424;424;424;424;424;424;424;424;438;433;433
"420430 CONCORDIA";187;187;187;187;187;187;187;187;187;187;187;187
"420440 CORONEL FREITAS";27;27;27;27;27;27;27;27;27;35;45;45
"420455 CORREIA PINTO";19;19;19;19;19;19;19;19;19;19;19;19
"420460 CRICIUMA";515;515;515;515;515;515;515;515;515;515;535;535
"420470 CUNHA PORA";48;48;48;48;48;48;48;48;48;48;48;48
"420480 CURITIBANOS";126;126;126;126;126;126;126;126;126;126;126;126
"420490 DESCANSO";48;48;48;48;53;53;53;53;53;53;61;61
"420500 DIONISIO CERQUEIRA";42;42;42;42;42;42;42;42;42;42;42;42
"420530 FAXINAL DOS GUEDES";37;37;37;37;37;37;37;37;37;37;37;35
"420540 FLORIANOPOLIS";1903;1904;1904;1909;1943;1938;1938;1928;1924;1933;1943;1943
"420550 FRAIBURGO";52;52;52;52;52;52;52;52;60;60;60;60
"420580 GARUVA";20;20;20;20;20;20;-;-;-;-;-;-
"420590 GASPAR";99;99;99;99;99;99;99;99;99;99;99;99
"420640 GUARACIABA";32;32;32;32;32;32;32;32;32;32;32;32
"420650 GUARAMIRIM";50;50;50;50;50;50;50;50;50;50;50;50
"420660 GUARUJA DO SUL";21;21;21;21;21;21;21;21;21;21;21;21
"420680 IBICARE";30;30;30;30;30;30;30;30;30;30;30;30
"420690 IBIRAMA";80;80;80;80;80;80;80;80;80;80;80;80
"420700 ICARA";91;91;91;91;91;91;91;91;91;91;91;91
"420720 IMARUI";27;27;27;27;27;27;27;27;27;27;27;27
"420730 IMBITUBA";72;72;72;72;72;72;72;72;72;72;72;72
"420750 INDAIAL";119;119;119;119;119;119;119;119;119;98;98;98
"420760 IPIRA";28;28;28;28;28;28;28;28;28;28;28;28
"420765 IPORA DO OESTE";33;33;33;33;27;27;27;27;27;27;27;25
"420770 IPUMIRIM";20;20;20;20;20;20;20;20;20;20;19;19
"420780 IRANI";29;29;29;29;29;29;29;29;29;29;29;29
"420790 IRINEOPOLIS";19;19;19;19;19;19;19;19;19;19;19;19
"420800 ITA";35;35;35;35;35;35;35;35;35;35;35;35
"420810 ITAIOPOLIS";13;13;13;13;13;13;13;13;13;13;13;13
"420820 ITAJAI";458;458;458;458;458;470;460;460;460;460;480;480
"420830 ITAPEMA";57;57;57;57;57;57;57;57;73;80;80;70
"420840 ITAPIRANGA";43;43;43;43;43;43;43;43;43;43;43;43
"420850 ITUPORANGA";60;60;60;60;60;60;60;60;60;60;60;60
"420870 JACINTO MACHADO";46;46;46;46;46;46;46;46;46;50;50;50
"420880 JAGUARUNA";49;49;49;49;49;49;49;49;49;49;49;49
"420890 JARAGUA DO SUL";344;344;344;344;346;346;346;346;346;356;356;356
"420900 JOACABA";230;230;230;275;244;244;244;252;273;273;273;273
"420910 JOINVILLE";1136;1136;1136;1201;1224;1224;1254;1254;1256;1214;1217;1217
"420915 JOSE BOITEUX";1;1;1;1;1;1;1;1;1;1;1;1
"420930 LAGES";501;501;501;501;502;502;502;502;502;501;505;505
"420940 LAGUNA";84;84;84;84;84;84;84;84;84;84;84;84
"420950 LAURENTINO";1;1;1;1;1;1;1;1;1;1;1;1
"420960 LAURO MULLER";34;34;34;34;34;34;34;34;34;34;34;34
"420970 LEBON REGIS";41;41;41;41;41;41;41;41;41;41;41;41
"420985 LINDOIA DO SUL";79;79;79;79;79;79;79;104;104;104;104;104
"421000 LUIZ ALVES";50;51;51;51;20;20;20;20;20;20;19;19
"421003 LUZERNA";91;91;91;91;91;91;91;91;91;91;91;91
"421010 MAFRA";109;109;109;109;109;109;109;109;109;109;109;109
"421030 MAJOR VIEIRA";35;35;35;35;34;34;34;34;34;34;34;34
"421050 MARAVILHA";76;76;76;76;76;76;76;76;76;76;76;76
"421060 MASSARANDUBA";21;21;21;21;21;21;21;21;21;21;21;21
"421080 MELEIRO";50;50;51;51;50;50;50;50;50;50;50;50
"421090 MODELO";31;31;31;31;31;31;31;31;31;31;31;31
"421100 MONDAI";63;63;63;63;63;63;63;63;63;63;63;63
"421105 MONTE CARLO";13;13;13;13;13;13;13;13;13;13;13;13
"421120 MORRO DA FUMACA";108;108;108;108;108;108;108;108;108;108;108;108
"421130 NAVEGANTES";60;60;60;60;60;60;47;47;47;47;47;47
"421140 NOVA ERECHIM";33;33;33;33;33;33;33;33;33;33;33;33
"421150 NOVA TRENTO";50;50;50;50;50;50;50;50;50;50;50;50
"421160 NOVA VENEZA";60;60;60;60;50;50;50;50;50;60;60;60
"421170 ORLEANS";55;55;55;55;55;55;55;55;55;55;55;55
"421175 OTACILIO COSTA";49;49;49;49;50;50;50;50;50;50;50;50
"421190 PALHOCA";47;47;47;47;47;47;47;47;47;47;47;47
"421200 PALMA SOLA";36;36;36;36;36;36;36;36;36;36;36;36
"421210 PALMITOS";63;63;63;66;66;66;66;66;66;66;66;66
"421220 PAPANDUVA";35;35;35;35;45;45;45;45;45;45;45;45
"421250 PENHA";70;70;76;76;76;76;76;76;76;76;76;76
"421260 PERITIBA";32;32;32;32;32;32;32;32;32;32;32;32
"421270 PETROLANDIA";16;16;21;21;21;21;21;21;21;21;21;21
"421290 PINHALZINHO";39;39;39;39;39;39;39;39;39;39;39;39
"421320 POMERODE";65;65;65;65;65;65;65;65;65;66;66;66
"421330 PONTE ALTA";38;38;38;38;38;38;38;38;38;38;38;38
"421340 PONTE SERRADA";80;80;80;96;96;96;96;96;96;96;96;96
"421360 PORTO UNIAO";91;91;91;91;91;91;91;91;91;91;91;91
"421370 POUSO REDONDO";35;35;24;24;24;24;24;24;24;24;24;24
"421380 PRAIA GRANDE";51;51;51;51;51;51;51;51;51;51;51;51
"421400 PRESIDENTE GETULIO";44;44;44;44;44;44;44;44;44;44;44;44
"421420 QUILOMBO";50;50;50;50;50;50;50;50;50;50;50;50
"421450 RIO DO CAMPO";24;24;24;24;24;24;24;24;24;24;24;24
"421470 RIO DOS CEDROS";49;49;49;49;49;49;49;49;49;40;40;40
"421480 RIO DO SUL";258;260;261;261;261;261;261;261;261;261;261;261
"421490 RIO FORTUNA";30;30;30;30;30;30;30;30;30;30;30;30
"421500 RIO NEGRINHO";96;96;96;96;81;81;81;81;81;81;81;81
"421510 RODEIO";-;-;15;15;15;15;15;15;15;15;15;15
"421530 SALETE";31;31;31;31;31;31;31;31;31;31;31;31
"421540 SALTO VELOSO";15;15;15;15;15;15;15;15;15;15;15;15
"421550 SANTA CECILIA";120;120;120;120;120;120;120;120;120;120;120;120
"421570 SANTO AMARO DA IMPERATRIZ";80;80;80;80;47;47;45;45;45;45;45;45
"421580 SAO BENTO DO SUL";117;117;117;117;117;117;117;117;117;117;117;117
"421590 SAO BONIFACIO";29;29;29;29;37;37;37;27;27;27;27;27
"421600 SAO CARLOS";50;50;50;50;50;50;50;50;50;50;50;50
"421620 SAO FRANCISCO DO SUL";37;37;37;37;37;37;37;37;37;37;37;37
"421625 SAO JOAO DO OESTE";23;23;23;23;23;23;23;23;23;23;23;23
"421630 SAO JOAO BATISTA";36;34;34;34;34;34;34;34;34;34;34;34
"421650 SAO JOAQUIM";74;74;74;74;74;74;74;74;74;74;74;74
"421660 SAO JOSE";951;951;939;939;944;943;943;943;934;915;921;932
"421670 SAO JOSE DO CEDRO";27;27;27;27;27;27;27;27;27;27;27;27
"421690 SAO LOURENCO DO OESTE";48;48;48;48;48;48;48;48;48;48;48;48
"421710 SAO MARTINHO";22;22;22;22;22;22;22;22;22;22;22;22
"421720 SAO MIGUEL DO OESTE";126;126;126;137;137;137;137;137;140;140;140;140
"421725 SAO PEDRO DE ALCANTARA";108;108;108;108;108;108;108;108;108;108;108;108
"421730 SAUDADES";31;31;31;31;31;31;31;31;31;31;31;31
"421750 SEARA";51;51;51;51;51;51;51;51;51;51;51;51
"421770 SOMBRIO";123;123;123;123;108;108;111;111;111;111;111;116
"421780 TAIO";48;48;48;48;48;48;42;42;42;42;42;42
"421790 TANGARA";40;40;40;40;40;40;40;40;40;40;37;39
"421800 TIJUCAS";50;50;50;50;50;50;50;50;50;50;50;50
"421810 TIMBE DO SUL";30;30;30;33;33;33;33;33;33;33;32;32
"421820 TIMBO";148;148;148;148;128;128;128;128;128;128;128;128
"421830 TRES BARRAS";60;60;60;60;60;60;58;58;58;58;58;58
"421840 TREZE DE MAIO";41;41;41;41;37;37;37;37;37;37;37;37
"421860 TROMBUDO CENTRAL";68;68;68;68;68;68;68;68;68;68;68;68
"421870 TUBARAO";385;385;385;385;385;385;385;385;385;385;384;385
"421875 TUNAPOLIS";60;60;60;60;60;60;60;60;60;60;60;60
"421880 TURVO";60;60;50;50;50;50;50;50;50;50;50;50
"421890 URUBICI";49;49;49;49;49;49;49;49;49;49;49;49
"421900 URUSSANGA";96;96;96;96;96;96;96;96;96;96;96;96
"421910 VARGEAO";24;24;24;24;24;24;24;24;24;24;24;24
"421920 VIDAL RAMOS";20;20;20;20;20;20;20;20;20;20;20;20
"421930 VIDEIRA";145;145;145;145;145;145;145;145;145;145;145;145
"421935 VITOR MEIRELES";20;20;20;20;20;20;20;20;20;20;20;20
"421940 WITMARSUM";21;21;21;21;21;21;21;21;21;21;21;21
"421950 XANXERE";135;135;135;135;135;135;135;135;135;135;135;135
"421960 XAVANTINA";23;23;23;23;23;23;23;23;23;23;23;23
"421970 XAXIM";31;31;31;31;31;31;31;31;31;31;31;31
"430003 ACEGUA";42;42;42;42;42;42;42;42;42;42;42;42
"430010 AGUDO";53;53;53;53;53;53;52;52;52;52;52;52
"430020 AJURICABA";48;48;48;48;48;48;48;48;48;48;48;48
"430030 ALECRIM";50;50;50;50;50;50;50;50;50;50;50;51
"430040 ALEGRETE";167;167;167;167;177;177;177;177;177;177;177;177
"430050 ALPESTRE";23;23;23;23;23;23;23;23;23;23;23;23
"430060 ALVORADA";111;111;111;111;111;111;111;111;111;111;111;111
"430064 AMETISTA DO SUL";32;32;32;32;32;32;32;32;32;32;32;32
"430070 ANTA GORDA";38;38;38;38;38;38;38;38;38;38;38;38
"430080 ANTONIO PRADO";51;51;51;51;51;51;51;51;51;51;51;49
"430090 ARATIBA";36;36;36;36;36;36;36;36;36;36;36;36
"430100 ARROIO DO MEIO";70;70;70;70;70;70;70;70;70;70;70;70
"430120 ARROIO DO TIGRE";76;76;76;76;76;76;76;76;76;76;76;76
"430130 ARROIO GRANDE";48;48;48;48;48;48;48;48;48;48;48;48
"430140 ARVOREZINHA";51;51;51;51;51;51;51;51;51;51;50;50
"430150 AUGUSTO PESTANA";55;55;55;55;55;55;55;55;55;55;55;55
"430160 BAGE";237;237;237;237;239;241;241;241;241;241;241;241
"430190 BARRA DO RIBEIRO";43;43;43;19;19;19;19;19;19;19;19;19
"430210 BENTO GONCALVES";253;253;253;253;253;253;213;213;213;213;213;213
"430220 BOA VISTA DO BURICA";40;40;40;40;40;40;40;40;40;40;40;40
"430230 BOM JESUS";36;36;36;37;37;37;37;37;37;37;37;37
"430235 BOM PRINCIPIO";43;43;43;43;43;43;43;22;22;22;22;22
"430240 BOM RETIRO DO SUL";44;50;50;50;50;50;50;50;50;50;50;50
"430245 BOQUEIRAO DO LEAO";39;39;39;39;39;26;39;39;39;39;39;39
"430270 BUTIA";38;38;38;38;38;38;38;38;38;38;38;38
"430280 CACAPAVA DO SUL";79;79;79;79;79;79;79;79;79;79;79;81
"430290 CACEQUI";36;36;36;36;33;33;33;33;33;33;33;33
"430300 CACHOEIRA DO SUL";169;169;169;169;169;169;169;169;169;169;169;169
"430310 CACHOEIRINHA";81;81;81;81;81;81;81;81;81;81;81;81
"430330 CAIBATE";40;40;40;40;40;40;40;40;40;40;40;40
"430340 CAICARA";41;41;41;41;41;41;41;41;41;41;41;41
"430350 CAMAQUA";106;106;106;106;106;106;106;106;106;106;106;106
"430360 CAMBARA DO SUL";32;32;32;32;30;30;30;30;30;30;30;30
"430370 CAMPINA DAS MISSOES";55;55;55;55;55;55;55;55;55;55;55;55
"430380 CAMPINAS DO SUL";49;49;49;49;49;49;49;49;49;49;49;49
"430390 CAMPO BOM";91;91;91;91;91;91;91;101;101;101;101;101
"430400 CAMPO NOVO";35;35;35;35;35;35;35;35;35;35;35;35
"430420 CANDELARIA";104;104;104;104;104;104;104;104;104;104;104;104
"430430 CANDIDO GODOI";39;39;39;39;39;39;39;39;39;39;39;39
"430440 CANELA";48;48;48;48;63;63;63;63;63;63;63;63
"430450 CANGUCU";100;100;100;98;98;98;98;98;98;98;98;98
"430460 CANOAS";971;971;971;971;971;956;956;956;956;956;956;956
"430463 CAPAO DA CANOA";91;91;91;91;91;91;91;91;91;91;91;91
"430470 CARAZINHO";148;148;148;148;146;146;146;146;146;146;146;147
"430480 CARLOS BARBOSA";72;72;72;72;72;72;72;72;74;74;74;74
"430490 CASCA";33;33;33;33;33;33;33;33;33;33;33;33
"430510 CAXIAS DO SUL";1352;1352;1302;1302;1302;1302;1302;1332;1332;1327;1327;1327
"430520 CERRO LARGO";55;55;55;55;55;55;55;55;55;55;55;55
"430530 CHAPADA";49;49;47;47;47;47;47;47;47;47;47;47
"430535 CHARQUEADAS";54;54;54;54;54;54;54;54;54;54;54;54
"430540 CHIAPETTA";30;30;30;30;30;30;30;30;30;30;30;30
"430570 CONDOR";34;34;34;34;34;34;34;32;32;32;32;32
"430580 CONSTANTINA";23;23;23;23;23;23;23;23;23;22;22;22
